fold,iteration,feature,importance
4,5,lbph,-0.08527216202019916
4,6,lbph,-0.0360896110526544
4,7,lbph,0.01481822892972251
4,8,lbph,-0.008867907856372703
4,9,lbph,-0.05972647415654231
4,10,lbph,-0.0036847277196329076
4,11,lbph,0.005287114444402552
4,12,lbph,-0.011990684225701709
4,13,lbph,-0.056776034661976116
4,14,lbph,-0.006490209406666891
4,15,lbph,-0.0009577546861454511
4,16,lbph,-0.021512038817447343
4,17,lbph,-0.013300562368961821
4,18,lbph,-0.06874360232266474
4,19,lbph,-0.034492318977003
4,20,lbph,-0.0031338270346839003
4,21,lbph,0.014003630136892986
4,22,lbph,-0.007551705515350449
4,23,lbph,-0.008215693664900936
4,24,lbph,-0.06342382871606189
4,25,lbph,-0.00503262351184619
4,26,lbph,-0.03990185034198501
4,27,lbph,-0.0022561577225309604
4,28,lbph,0.002352752331557073
4,29,lbph,0.01677678113618064
4,30,lbph,-0.039420939036083014
4,1,svi,0.19998252383965898
4,2,svi,0.2167309600538242
4,3,svi,0.0876642509840816
4,4,svi,0.21546712004880086
4,5,svi,0.13706759438731264
4,6,svi,-0.03393127484215619
4,7,svi,0.18807262328016183
4,8,svi,0.2000087313071045
4,9,svi,0.11499481005725809
4,10,svi,0.14971741478264156
4,11,svi,0.09511567206237126
4,12,svi,0.0746372701018948
4,13,svi,0.18094612052002035
4,14,svi,0.1487360493278128
4,15,svi,0.15101882989371906
4,16,svi,0.1928377217390237
4,17,svi,0.22736569877762192
4,18,svi,0.042038063490480004
4,19,svi,0.15335795664262475
4,20,svi,0.04889238980532207
4,21,svi,0.17651875326594035
4,22,svi,0.18361769827803853
4,23,svi,0.24017092136083373
4,24,svi,0.07947173387483775
4,25,svi,0.1577499168785984
4,26,svi,0.2125408961693448
4,27,svi,0.0647295092279433
4,28,svi,-0.032686036796145346
4,29,svi,0.1890292476217471
4,30,svi,0.13665504157892305
4,1,lcp,-0.00417817142743504
4,2,lcp,-0.052589965071489386
4,3,lcp,0.16487689970486497
4,4,lcp,-0.04259666461505873
4,5,lcp,0.06933257447923402
4,6,lcp,0.17529310883204452
4,7,lcp,0.12088353802173224
4,8,lcp,0.018829789162854493
4,9,lcp,0.121958232617846
4,10,lcp,0.09734502956234625
4,11,lcp,0.08379050980219527
4,12,lcp,0.07790113256635511
4,13,lcp,0.08142731594575114
4,14,lcp,0.0239529212223768
4,15,lcp,0.11969138513549427
4,16,lcp,0.14123622907925137
4,17,lcp,0.048442055258601124
4,18,lcp,0.0912588981672301
4,19,lcp,0.06723890329742421
4,20,lcp,0.10963007101098976
4,21,lcp,-0.03565357926753421
4,22,lcp,0.06233141003030929
4,23,lcp,-0.025145476515847864
4,24,lcp,0.08301960952371157
4,25,lcp,0.11328449574064658
4,26,lcp,0.028338173229560337
4,27,lcp,0.08641752270397973
4,28,lcp,0.2555210101765054
4,29,lcp,0.025318990087131787
4,30,lcp,-0.04038601896480465
4,1,gleason,0.0021602954984575318
4,2,gleason,0.0011320874365711164
4,3,gleason,0.0043519062090146
4,4,gleason,-0.0012626362502790034
4,5,gleason,0.0017753578345865995
4,6,gleason,0.0029856637809094755
4,7,gleason,0.004747010486435332
4,8,gleason,0.002938509490168606
4,9,gleason,0.004567214692390076
4,10,gleason,0.0014013288791324685
4,11,gleason,0.004444485559843114
4,12,gleason,0.0020593984383363573
4,13,gleason,0.0055683155852427335
4,14,gleason,0.003916129488253262
4,15,gleason,0.0032093453727324306
4,16,gleason,0.005537956139476385
4,17,gleason,0.002980539661928683
4,18,gleason,0.005630462680699333
4,19,gleason,0.0032068816668952005
4,20,gleason,0.002318669221350933
4,21,gleason,0.003010119953449686
4,22,gleason,0.0052430534269181095
4,23,gleason,-0.00035731430963981126
4,24,gleason,0.0018366000847992447
4,25,gleason,0.00606746744533071
4,26,gleason,0.004059289891820916
4,27,gleason,0.00394559104397163
4,28,gleason,0.006251232478728164
4,29,gleason,0.0016892601763005555
4,30,gleason,-0.0002946826822206594
4,1,pgg45,0.0010999678360935627
4,2,pgg45,0.0338189240898259
4,3,pgg45,-0.12406487334566352
4,4,pgg45,0.04685669609221488
4,5,pgg45,-0.03332186387131275
4,6,pgg45,-0.11414174384523124
4,7,pgg45,-0.052506318150902564
4,8,pgg45,-0.04193133579698127
4,9,pgg45,-0.04555814624896215
4,10,pgg45,0.00011613042404123863
4,11,pgg45,-0.03980608921504958
4,12,pgg45,0.04064714619420928
4,13,pgg45,-0.10505410612043287
4,14,pgg45,0.01754850074273362
4,15,pgg45,-0.04775930282733698
4,16,pgg45,-0.18678927760612907
4,17,pgg45,-0.05748175875319206
4,18,pgg45,-0.198572668420679
4,19,pgg45,-0.06226164877068274
4,20,pgg45,-0.03778617596331191
4,21,pgg45,0.0008245627720284698
4,22,pgg45,-0.03454082527989244
4,23,pgg45,0.05825688282564989
4,24,pgg45,0.0005575233291276183
4,25,pgg45,-0.10089317657038344
4,26,pgg45,0.010607983867290782
4,27,pgg45,-0.09384109945518992
4,28,pgg45,-0.0942827881583802
4,29,pgg45,-0.0008820865570506875
4,30,pgg45,0.027253344406454216
5,1,lcavol,0.1670705007203428
5,2,lcavol,0.21303198808060908
5,3,lcavol,0.3128772316214141
5,4,lcavol,0.46698299778783614
5,5,lcavol,0.4842713539217518
5,6,lcavol,0.3003583941254484
5,7,lcavol,0.3320493536973732
5,8,lcavol,0.4243493431481964
5,9,lcavol,0.35046131187527085
5,10,lcavol,0.2676382207567518
5,11,lcavol,0.4034328507964815
5,12,lcavol,0.34729453461468296
5,13,lcavol,0.02809899357187784
5,14,lcavol,0.24779896303024995
5,15,lcavol,0.13777122383751805
5,16,lcavol,0.34476584448771863
5,17,lcavol,0.27132726709089416
5,18,lcavol,0.317318871595488
5,19,lcavol,0.24594711267910863
5,20,lcavol,0.09572772053917411
5,21,lcavol,0.27966395428393187
5,22,lcavol,0.4412600805961744
5,23,lcavol,0.3709062461107411
5,24,lcavol,0.42701752427505846
5,25,lcavol,0.13682750814500966
5,26,lcavol,0.2880976099266379
5,27,lcavol,0.4820583140374324
5,28,lcavol,0.4608284684963313
5,29,lcavol,0.04886202445991972
5,30,lcavol,0.15435337380091296
5,1,lweight,0.13321134313469385
5,2,lweight,0.0738483854056694
5,3,lweight,0.08384814511322924
5,4,lweight,0.18805527774151565
5,5,lweight,0.2190585979618851
5,6,lweight,0.0631263121359944
5,7,lweight,0.13684711906975544
5,8,lweight,0.24650303723297684
5,9,lweight,0.10326950727993167
5,10,lweight,0.09004574584087055
5,11,lweight,0.05186118194245792
5,12,lweight,0.16514309383913384
5,13,lweight,0.014410252277751279
5,14,lweight,0.1811895113242905
5,15,lweight,0.08449669962253537
5,16,lweight,0.05093310740634294
5,17,lweight,0.09525503335147834
5,18,lweight,0.20656844512177996
5,19,lweight,0.09698549178735538
5,20,lweight,-0.03520760660076694
5,21,lweight,0.11613902008584753
5,22,lweight,0.16468791759009238
5,23,lweight,0.13086877287163712
5,24,lweight,0.22667626993195156
5,25,lweight,-0.05056076383750552
5,26,lweight,0.27727150742632345
5,27,lweight,0.30775461212123
5,28,lweight,0.27215669791583585
5,29,lweight,0.04096065932960824
5,30,lweight,-0.08144437947395466
5,1,age,0.03547921964374556
5,2,age,-0.10353964470994803
5,3,age,-0.015974958529486827
5,4,age,-0.009598170128524042
5,5,age,-0.04582448850998211
5,6,age,0.02071502770558553
5,7,age,0.017894130493321225
5,8,age,-0.023535330949722266
5,9,age,0.03148313772130917
5,10,age,0.018341938227861343
5,11,age,0.016488865458699542
5,12,age,-0.033001542516286064
5,13,age,-0.007197627469534673
5,14,age,0.027387294495603176
5,15,age,-0.04128107214527543
5,16,age,-0.010371140599358841
5,17,age,0.026315290862795937
5,18,age,-0.03344357305795287
5,19,age,-0.03290903711982274
5,20,age,-0.015399936945539983
5,21,age,-0.04225325180003592
5,22,age,-0.0025532989325748323
5,23,age,-0.020429491645499342
5,24,age,-0.025274256228864034
5,25,age,-0.036066223307611334
5,26,age,-0.04212353674327107
5,27,age,-0.007087290761864873
5,28,age,-0.07825407240065074
5,29,age,0.005300521978794159
5,30,age,0.0030765307159418276
5,1,lbph,0.02528336558459754
5,2,lbph,0.04864801417139708
5,3,lbph,0.0561775762106036
5,4,lbph,-0.012875089416024998
5,5,lbph,-0.0027555862608720227
5,6,lbph,0.03239870844350201
5,7,lbph,0.02039090953402256
5,8,lbph,0.042798223541719915
5,9,lbph,0.02831516710762394
5,10,lbph,0.04583214621894116
5,11,lbph,0.026664376507457566
5,12,lbph,0.08378975598862903
5,13,lbph,0.0426410411047784
5,14,lbph,0.04352436258306125
5,15,lbph,0.03684778020690627
5,16,lbph,0.011195374922371326
5,17,lbph,0.035305219927718956
5,18,lbph,0.028265356863077407
5,19,lbph,0.030354009701495377
5,20,lbph,0.05586178874116743
5,21,lbph,0.022716593263349627
5,22,lbph,0.014291671525879734
5,23,lbph,0.0290113362748029
5,24,lbph,0.06460840939619461
5,25,lbph,0.02955994028250175
5,26,lbph,0.033239092189839115
5,27,lbph,0.027638793991817345
5,28,lbph,0.05294234257798236
5,29,lbph,0.05144599778975634
5,30,lbph,0.06180383096996522
5,1,svi,0.04764182829281882
5,2,svi,0.08698633450361448
5,3,svi,-0.024763785272630123
5,4,svi,0.06662639227998624
5,5,svi,0.18059620172635327
5,6,svi,0.048097807097780776
5,7,svi,0.112665962374085
5,8,svi,0.0037539261454581085
5,9,svi,-0.018359217459583133
5,10,svi,-0.04994794124212787
5,11,svi,0.02304670345652504
5,12,svi,0.0884782563828137
5,13,svi,0.018191885575880917
5,14,svi,0.020163212247948814
5,15,svi,0.024515104295937173
5,16,svi,-0.003774237345727127
5,17,svi,-0.032964367531378325
5,18,svi,0.08045291502598484
5,19,svi,-0.012069442744834347
5,20,svi,-0.10169835800043336
5,21,svi,0.07377443874487444
5,22,svi,0.06168558604491259
5,23,svi,0.06268784313714015
5,24,svi,0.037934848681130506
5,25,svi,-0.044239612593996336
5,26,svi,0.09266697736741902
5,27,svi,0.10242309642959024
5,28,svi,0.132144630698678
5,29,svi,-0.04262313273255258
5,30,svi,-0.04417777737762907
5,1,lcp,-0.012750505850818161
5,2,lcp,-0.028960968924825137
5,3,lcp,-0.017373721847004586
5,4,lcp,-0.011092957202627263
5,5,lcp,-0.019504474775733693
5,6,lcp,-0.02386422190504167
5,7,lcp,-0.028483183845410487
5,8,lcp,-0.03665671426118067
5,9,lcp,-0.015620528404094891
5,10,lcp,-0.041744039419531975
5,11,lcp,-0.02611464418893461
5,12,lcp,-0.014041689184400186
5,13,lcp,-0.034399190664327284
5,14,lcp,-0.033490611937756265
5,15,lcp,-0.04078069388074301
5,16,lcp,-0.05321116386252245
5,17,lcp,-0.0339691212087615
5,18,lcp,-0.00735388981295737
5,19,lcp,-0.041158755421745186
5,20,lcp,-0.05520242331344771
5,21,lcp,-0.03931966226303296
5,22,lcp,-0.010080272334857643
5,23,lcp,-0.038587421355369966
5,24,lcp,-0.03603457254744591
5,25,lcp,-0.04276231852357748
5,26,lcp,-0.0338255829421944
5,27,lcp,-0.010798546370829332
5,28,lcp,-0.03620484238835331
5,29,lcp,-0.037345854037880266
5,30,lcp,-0.025600800772913712
5,1,gleason,0.007033156790992479
5,2,gleason,0.004267055171209844
5,3,gleason,-0.00017244248516867788
5,4,gleason,0.0010824443790988791
5,5,gleason,0.0011882807113386962
5,6,gleason,-0.001891768230776525
5,7,gleason,-0.0060789769456778275
5,8,gleason,-0.013379606126581067
5,9,gleason,-0.0024074721672526778
5,10,gleason,-0.008260504127993729
5,11,gleason,0.0029477161667960106
5,12,gleason,0.0006587025767972321
5,13,gleason,0.003568739231256446
5,14,gleason,-0.013299939183928688
5,15,gleason,-0.0037711000648442683
5,16,gleason,-0.010374379431869252
5,17,gleason,-0.015639631555420808
5,18,gleason,0.004114197713626755
5,19,gleason,-0.002607228930996741
5,20,gleason,-0.007636615197752605
5,21,gleason,-0.0011163336738995167
5,22,gleason,0.00024149886870084014
5,23,gleason,-0.007931006054587075
5,24,gleason,-0.002239206889793066
5,25,gleason,0.0017445237895554744
5,26,gleason,-0.005473625886104894
5,27,gleason,-0.004889221906424157
5,28,gleason,-0.0042550148499862495
5,29,gleason,0.002723653629518874
5,30,gleason,0.00108547068967757
5,1,pgg45,0.020502466533291908
5,2,pgg45,-0.006215248569963028
5,3,pgg45,-0.008606100483380508
5,4,pgg45,-0.0017999237007155777
5,5,pgg45,0.0004653358487267667
5,6,pgg45,-0.015608295730542343
5,7,pgg45,-0.008831930545154743
5,8,pgg45,-0.03047892736295177
5,9,pgg45,-0.006701320844489822
5,10,pgg45,-0.02443115535224527
5,11,pgg45,0.0008964794686914246
5,12,pgg45,0.008346278865872025
5,13,pgg45,0.005192386691198925
5,14,pgg45,-0.026623484473842773
5,15,pgg45,-0.028742405861437614
5,16,pgg45,-0.03622638741406459
5,17,pgg45,-0.02418531773142152
5,18,pgg45,0.009854363648076347
5,19,pgg45,-0.017593073021614836
5,20,pgg45,-0.019802106398508212
5,21,pgg45,-0.0014361594750945672
5,22,pgg45,0.017088140107746286
5,23,pgg45,-0.017774390310376642
5,24,pgg45,0.013076358891299544
5,25,pgg45,-0.0110804077880019
5,26,pgg45,-0.009202283382544363
5,27,pgg45,-0.0007441673936662285
5,28,pgg45,-0.0009254646265468569
5,29,pgg45,0.005612620803584267
5,30,pgg45,0.012781350967285166
